initiative_id,ordered_impressions,delivered_impressions,active_spots,spot_counts,station_list
0a3a23c2-5363-43ba-a8f0-2852fc4bc3e0,30056,20056,256,356,"ABCD,10056"
05623607-3d92-4cde-82a6-e8d67d1b9bd3,30057,20057,257,357,"ABCD,10057"
c3b9f4fc-11af-42a7-9878-b9f27e8dbb2c,30058,20058,258,358,"ABCD,10058"
c07a0767-3bda-4508-95a4-0f8a8d436ac0,30059,20059,259,359,"ABCD,10059"
07ea0729-dd39-41f4-9b0d-4eea2c148db1,30060,20060,260,360,"ABCD,10060"
c6e89d97-0e18-4b7f-89f6-582760334b20,30061,20061,261,361,"ABCD,10061"
cd8ad175-fb6c-45de-8284-16ff57351d69,30062,20062,262,362,"ABCD,10062"
88f33775-c72d-47a2-82d9-5e79ec19f130,30063,20063,263,363,"ABCD,10063"
8f4426c2-476b-4dc0-b554-fa8815af7a31,30064,20064,264,364,"ABCD,10064"
37c42493-4693-4195-92cb-489b4c92ab35,30065,20065,265,365,"ABCD,10065"
2e8c2dfb-746d-4773-b987-59792ba8f9b6,30066,20066,266,366,"ABCD,10066"
df00f4f8-d705-4e21-8164-93504ea6f25e,30067,20067,267,367,"ABCD,10067"
64838ee4-6848-45b9-98f1-8fadb7eb15ba,30068,20068,268,368,"ABCD,10068"
c5a344f6-52a1-4e96-8d4e-e96728cd8107,30069,20069,269,369,"ABCD,10069"
1ff9be4c-5ae1-4797-bc79-1dfd9c2409d4,30070,20070,270,370,"ABCD,10070"
fa29ebbc-29fc-4420-804a-376594880e99,30071,20071,271,371,"ABCD,10071"
6df03ef2-55bd-4561-8665-8050b754f0a3,30072,20072,272,372,"ABCD,10072"
578e6319-98be-4e7f-9bfe-8cc096622e0d,30073,20073,273,373,"ABCD,10073"
a428a250-864e-4b65-a7ba-e82f2ec8a4f8,30074,20074,274,374,"ABCD,10074"
04aa2a35-3a22-4cc6-ba1d-00fc65d171ff,30075,20075,275,375,"ABCD,10075"
5cdc490f-5b64-4661-808b-67fde343c046,30076,20076,276,376,"ABCD,10076"
feea4837-df71-4e7a-bb9b-85118a86e17e,30077,20077,277,377,"ABCD,10077"
1f84dc29-ce44-41ce-8fbe-a93fd99fc585,30078,20078,278,378,"ABCD,10078"
701dcdde-541f-451d-baa1-ad4cc07f54cc,30079,20079,279,379,"ABCD,10079"
57db287e-7582-4a37-b854-26b803119f85,30080,20080,280,380,"ABCD,10080"
d558fa0b-8fb9-4bf2-8a6a-aecb47f88ff8,30081,20081,281,381,"ABCD,10081"
f90ab94f-7f27-4655-99ee-f41f9ba3a97c,30082,20082,282,382,"ABCD,10082"
a44f8f65-d8f9-4ef5-8e18-84ad8df19935,30083,20083,283,383,"ABCD,10083"
fa29ba8f-eed8-4d01-a266-b5f0a045e5bb,30084,20084,284,384,"ABCD,10084"
8bf05fc7-a456-40c3-924e-ab35e25a31d9,30085,20085,285,385,"ABCD,10085"
c3bfa237-5923-463c-a502-a2e75bb587e3,30086,20086,286,386,"ABCD,10086"
769629d9-1700-4f86-84b1-a8f4f2b6510f,30087,20087,287,387,"ABCD,10087"
6b8cda6e-9afa-477c-9f4f-dbc3ede3c9ce,30088,20088,288,388,"ABCD,10088"
827e72da-e9ac-49b8-809c-63f7394a1e8e,30089,20089,289,389,"ABCD,10089"
467bc6d1-3671-40cb-9908-be3ed3d98ad8,30090,20090,290,390,"ABCD,10090"
86aac3e7-0d78-42a1-a2da-4538e38d666a,30091,20091,291,391,"ABCD,10091"
d17fb8ad-2c1f-4794-84cc-313348f42485,30092,20092,292,392,"ABCD,10092"
3551fbbf-78be-42e3-ba02-31dac86c25b3,30093,20093,293,393,"ABCD,10093"
45e55609-9eb1-4e24-8e69-3cca1a47848c,30094,20094,294,394,"ABCD,10094"
1f774a10-1a98-40df-9f28-4783a7fb4fc4,30095,20095,295,395,"ABCD,10095"
6dcab45e-4f07-42e6-ab02-cc23e7f59f7b,30096,20096,296,396,"ABCD,10096"
390b1c82-2150-42d3-8eb2-bd079f7cecf0,30097,20097,297,397,"ABCD,10097"
e64a782a-e9b7-45c2-9353-292a1da5785c,30098,20098,298,398,"ABCD,10098"
3c4a0f8e-c180-48b3-a3c8-77fd6299bb3c,30099,20099,299,399,"ABCD,10099"
f982d363-eaba-4579-8042-072e45a4f6ca,30100,20100,300,400,"ABCD,10100"
81d4584d-ae23-4e86-aa46-fde60afcfd8d,30101,20101,301,401,"ABCD,10101"
e8a78eb8-59fd-4d08-beb6-d656e0d964d3,30102,20102,302,402,"ABCD,10102"
8898886f-3c0b-433c-806e-bc980d9841f4,30103,20103,303,403,"ABCD,10103"
87386c04-bc0c-44b5-afe3-22404e04638b,30104,20104,304,404,"ABCD,10104"
397d662f-7bce-46cf-a8dd-c18aded193fb,30105,20105,305,405,"ABCD,10105"
5148526b-b252-427d-a34b-3403d50c7a05,30106,20106,306,406,"ABCD,10106"
509e4aaf-3efb-4ce5-894f-6903e49ae7ae,30107,20107,307,407,"ABCD,10107"
d2f5a092-31af-4a78-b720-43c9dd1c36a3,30108,20108,308,408,"ABCD,10108"
dcb602ab-cf79-46fd-9757-e0d45d46976d,30109,20109,309,409,"ABCD,10109"
e17eee5f-bd7f-4345-82af-667779cd9d59,30110,20110,310,410,"ABCD,10110"
e1c58fcb-cb36-42cd-a61a-063184c41fba,30111,20111,311,411,"ABCD,10111"
3368f8ec-c66c-4478-b608-2320c448e756,30112,20112,312,412,"ABCD,10112"
92801304-d135-45b6-8364-a7f8e77b06c0,30113,20113,313,413,"ABCD,10113"
933fc146-b12d-454e-8d33-761fde89c99f,30114,20114,314,414,"ABCD,10114"
85e4a236-6dce-4b6a-b49a-c5072e7c6013,30115,20115,315,415,"ABCD,10115"
560f7af2-cac4-471d-94d8-1107a2ed98ad,30116,20116,316,416,"ABCD,10116"
2feeb23a-bf2d-4cdc-8732-b3598d17eb07,30117,20117,317,417,"ABCD,10117"
c77855cd-aafb-4085-8c29-7098f9f4d3a5,30118,20118,318,418,"ABCD,10118"
8cef2419-9bd6-43a0-9e87-c2b45c7d78f0,30119,20119,319,419,"ABCD,10119"
fb9492d1-5556-41d1-8158-3586398de384,30120,20120,320,420,"ABCD,10120"
81ddcc16-d2ea-48c7-b96e-68971339f41a,30121,20121,321,421,"ABCD,10121"
a762c69b-88d1-4c97-bf79-cd02d83386c5,30122,20122,322,422,"ABCD,10122"
6173fa69-a106-4cee-918f-84955b9efd8f,30123,20123,323,423,"ABCD,10123"
a9575829-9c91-4f34-b0eb-1e900ec76639,30124,20124,324,424,"ABCD,10124"
8174db3c-6388-4937-87d4-492842b3438b,30125,20125,325,425,"ABCD,10125"
d0b3e745-13ca-4681-83d8-ee93d08e4e9e,30126,20126,326,426,"ABCD,10126"
7fa063c3-7324-451b-aaf3-980be54c1ddd,30127,20127,327,427,"ABCD,10127"
d115f107-89a0-4588-899b-84fd7e0c6a10,30128,20128,328,428,"ABCD,10128"
76e5f3c2-4157-4bd8-9a47-c33dcc9e1e04,30129,20129,329,429,"ABCD,10129"
a27f0348-6c36-4f93-9576-980670038e39,30130,20130,330,430,"ABCD,10130"
81bf67e9-0c47-4e83-b0f4-25484c5b6349,30131,20131,331,431,"ABCD,10131"
4466c6ba-2892-420b-8a63-4208e37ee51a,30132,20132,332,432,"ABCD,10132"
a4ff65e7-7f5a-40a7-af5b-a13c353bcf6a,30133,20133,333,433,"ABCD,10133"
678024dc-dffc-4498-bc16-08652606fdb0,30134,20134,334,434,"ABCD,10134"
58ea9d2f-7500-4231-bbd2-019739b3a3a6,30135,20135,335,435,"ABCD,10135"
9b1b76db-aa59-4d29-9372-a0ec8195da7b,30136,20136,336,436,"ABCD,10136"
01f084d4-2501-4160-924a-fc115fb3ebbd,30137,20137,337,437,"ABCD,10137"
a19d85d7-21f1-4cd9-be36-f7903dd8df1a,30138,20138,338,438,"ABCD,10138"
280e2fc8-0445-4377-a36d-8d60f4624d7a,30139,20139,339,439,"ABCD,10139"
4f4ebe3b-9cc0-4642-ac9b-9d07c80f11b8,30140,20140,340,440,"ABCD,10140"
5f6b8778-b676-4b97-acd5-4bd11738af38,30141,20141,341,441,"ABCD,10141"
9b3c3ce1-2f92-450b-907a-d9c7844d7f83,30142,20142,342,442,"ABCD,10142"
a99cf451-c082-4a17-997e-eb03187112a4,30143,20143,343,443,"ABCD,10143"
d781f183-94bb-4ce2-9d88-087fc7669ae5,30144,20144,344,444,"ABCD,10144"
2a670bc1-6d2e-4e9a-8587-3166eb552aea,30145,20145,345,445,"ABCD,10145"
b6bd5b60-dc7b-44bf-a33d-dc656f1100af,30146,20146,346,446,"ABCD,10146"
3a6827b9-db55-4987-a149-ce35ebf7d3b0,30147,20147,347,447,"ABCD,10147"
95244447-71a1-4d66-b6d8-3dbcbe531782,30148,20148,348,448,"ABCD,10148"
ab4e8941-ee67-43fb-9db7-3ecf92313caa,30149,20149,349,449,"ABCD,10149"
c027d9f8-9de4-4b06-a417-5745629b6f1f,30150,20150,350,450,"ABCD,10150"
c8810f1d-5631-4872-a310-95fd654a80f7,30151,20151,351,451,"ABCD,10151"
8e9da679-7769-44ad-a295-51bbcd974abf,30152,20152,352,452,"ABCD,10152"
f8928b54-c18a-404a-86c2-b55102d8d229,30153,20153,353,453,"ABCD,10153"
6d363a46-7631-43c6-82c1-8a7eb54e5f41,30154,20154,354,454,"ABCD,10154"
24aed2ef-07bc-4fe6-ad8a-3fb2e0159597,30155,20155,355,455,"ABCD,10155"
90bcbdef-f4ce-4b5e-8bf0-1a8cb958c490,30156,20156,356,456,"ABCD,10156"
baf556e3-b69a-4af8-9e0e-890de361b6f9,30157,20157,357,457,"ABCD,10157"
237d6177-a917-4dc0-a3f0-9299b7df2889,30158,20158,358,458,"ABCD,10158"
1dbb2bf7-3fed-4f59-9e5b-cd4eab9018f1,30159,20159,359,459,"ABCD,10159"
4a5de9b8-3f89-4abe-9078-558df8d22363,30160,20160,360,460,"ABCD,10160"
87b9f77f-75cb-4841-8120-e4d78a9d50e9,30161,20161,361,461,"ABCD,10161"
f66c5782-b316-4fc6-bbe6-29c656741192,30162,20162,362,462,"ABCD,10162"
4240f285-b5e2-43da-a04f-18a03ade5aab,30163,20163,363,463,"ABCD,10163"
53d2456d-068d-460a-a54a-ecd4a2d419a0,30164,20164,364,464,"ABCD,10164"
1ace0837-dfc6-4208-9397-dc3c60a9be74,30165,20165,365,465,"ABCD,10165"
43343d27-26ed-4ef0-b6d2-d7fe9bef04f5,30166,20166,366,466,"ABCD,10166"
973d27b5-8f6d-4115-87c0-eac6fb4bea04,30167,20167,367,467,"ABCD,10167"
8020cd9d-7f90-4639-9ed4-007cec073c8d,30168,20168,368,468,"ABCD,10168"
4bf9e871-f9c9-485f-ab78-e36636dab9fc,30169,20169,369,469,"ABCD,10169"
e14d8b7a-fe48-4a5f-8e34-d1e0553019c5,30170,20170,370,470,"ABCD,10170"
b18fc8d2-21e8-46af-aa6b-a1575d825409,30171,20171,371,471,"ABCD,10171"
14d90fba-bf1f-4c9a-a532-2a3f8391629e,30172,20172,372,472,"ABCD,10172"
11630209-50e6-4031-bea8-a4441592ed71,30173,20173,373,473,"ABCD,10173"
ffe93f47-fdf9-40ce-88da-ff7c475098c1,30174,20174,374,474,"ABCD,10174"
6d41d35d-bab4-4a3e-898a-0f8e98f951fa,30175,20175,375,475,"ABCD,10175"
32797e79-2a2d-4c24-8c8d-fa2cfca8b144,30176,20176,376,476,"ABCD,10176"
ec350140-22e8-4d40-a99c-5bcc4516ecce,30177,20177,377,477,"ABCD,10177"
c2a68436-c4e7-463e-ae5e-ff99afe9c258,30178,20178,378,478,"ABCD,10178"
50771a06-d6df-485a-8e64-42b9eeae35bd,30179,20179,379,479,"ABCD,10179"
975c6095-66d9-4a11-aae5-ea9c2b3741f5,30180,20180,380,480,"ABCD,10180"
0034b1ab-1052-4711-b33e-1ab02486ff83,30181,20181,381,481,"ABCD,10181"
2cd00700-b17c-4cbd-ba8f-d1425206f6ff,30182,20182,382,482,"ABCD,10182"
3d1c0ab0-541d-4b6f-8dd9-399d2b16ff7e,30183,20183,383,483,"ABCD,10183"
86fe404b-b0fe-47b8-aa07-0475a07d62c6,30184,20184,384,484,"ABCD,10184"
1678c5dc-6328-4f88-a91d-7db27e9a3bcb,30185,20185,385,485,"ABCD,10185"
60ffac8d-8342-497b-849b-1f306eccd01a,30186,20186,386,486,"ABCD,10186"
863b3d55-0ddb-4e79-8d9b-a8cbcc4b4dc9,30187,20187,387,487,"ABCD,10187"
7af187a6-9a81-4f91-aa18-14a20721e993,30188,20188,388,488,"ABCD,10188"
b7523aaf-e599-40cd-b14a-327145199870,30189,20189,389,489,"ABCD,10189"
ca30ac2e-39b0-4805-897c-9ef345cfcb09,30190,20190,390,490,"ABCD,10190"
98f40309-29ac-41d0-bd3d-3f7e92078479,30191,20191,391,491,"ABCD,10191"
701151e4-1aa2-4780-85a5-98aa807b6204,30192,20192,392,492,"ABCD,10192"
9eecf27c-641a-4b9b-b6bc-187da89ac952,30193,20193,393,493,"ABCD,10193"
fa9a2722-87e5-422c-93ab-8c9d93a41bee,30194,20194,394,494,"ABCD,10194"
5ade4ae8-2db3-4f09-a90d-64887459c760,30195,20195,395,495,"ABCD,10195"
1c186be5-fbd3-4377-af03-65fcb33468c6,30196,20196,396,496,"ABCD,10196"
b1d3c8f4-3ea7-4aa2-a39d-9e8d92d0c003,30197,20197,397,497,"ABCD,10197"
231d0107-51a2-49c1-a41e-993b633de861,30198,20198,398,498,"ABCD,10198"
65dadc26-1d49-4ed1-a6ee-aad5fca22c98,30199,20199,399,499,"ABCD,10199"
840e59b8-daee-423b-bd74-cb5bd8eb3f8e,30200,20200,400,500,"ABCD,10200"
73ce0efd-f2ea-425d-879d-9874305b3691,30201,20201,401,501,"ABCD,10201"
51de61e4-edae-45de-8f5c-e942050eab16,30202,20202,402,502,"ABCD,10202"
05dae3a4-fe91-4da7-a762-9461a6ed6836,30203,20203,403,503,"ABCD,10203"
c0413a26-8167-4d9a-90d8-31899d8006e6,30204,20204,404,504,"ABCD,10204"
ebe44f07-172b-40d7-ad37-1d777d095f61,30205,20205,405,505,"ABCD,10205"
30d26388-95d8-444c-b4fb-eb0fc3c38379,30206,20206,406,506,"ABCD,10206"
4a4aca1a-e8af-45e0-8571-5616ac5ac48b,30207,20207,407,507,"ABCD,10207"
430c60cb-ccaf-4744-b87c-232db89701d1,30208,20208,408,508,"ABCD,10208"
93fe93ff-3ebb-47aa-b158-4ec1695fff97,30209,20209,409,509,"ABCD,10209"
d38159ed-6cfe-4209-924e-02d4d508f4c0,30210,20210,410,510,"ABCD,10210"
732176d5-9e17-4028-a26a-67c6ae2588bb,30211,20211,411,511,"ABCD,10211"
02ef2572-8064-4ef9-91b8-2009f36b0d4a,30212,20212,412,512,"ABCD,10212"
2ad62559-b2f6-410c-870c-dd8d026e931e,30213,20213,413,513,"ABCD,10213"
81d13d35-a385-4845-8b0d-6dbddb6a04a2,30214,20214,414,514,"ABCD,10214"
2dc8a715-2c80-4732-929a-1561c2b1ed23,30215,20215,415,515,"ABCD,10215"
07528f0a-9d19-4ca0-97d9-8e8fb1c966df,30216,20216,416,516,"ABCD,10216"
b721d539-b237-4fd3-bce2-636f0f6318c6,30217,20217,417,517,"ABCD,10217"
565c5388-fc57-4964-bab1-9610a5f10a34,30218,20218,418,518,"ABCD,10218"
9e123840-9ff9-41c4-a826-36a217df6d47,30219,20219,419,519,"ABCD,10219"
942e7688-fb50-41ee-ad37-cd96b854dc8f,30220,20220,420,520,"ABCD,10220"
8d54d4a7-48be-4f41-9815-ba69ee12a0bf,30221,20221,421,521,"ABCD,10221"
6ca81aac-67bf-4f25-8284-07753eeb187e,30222,20222,422,522,"ABCD,10222"
d2ec7f74-143e-4c39-aedb-5baa51bbc9ef,30223,20223,423,523,"ABCD,10223"
94c45705-e906-4a93-80b3-2e75189b0712,30224,20224,424,524,"ABCD,10224"
e696bc0e-f50b-4864-a83d-fe676d972bc5,30225,20225,425,525,"ABCD,10225"
487277a2-a2d0-495b-b497-a596c08179a1,30226,20226,426,526,"ABCD,10226"
af925a85-ebb5-48e4-8449-38d72d44dbd5,30227,20227,427,527,"ABCD,10227"
b9f5915e-a9b8-4f78-9d7b-e9259439f852,30228,20228,428,528,"ABCD,10228"
a11aa56d-71cc-484c-abc3-f41815eebbde,30229,20229,429,529,"ABCD,10229"
dd4ec128-46f4-499a-87b7-f9acf158fc5b,30230,20230,430,530,"ABCD,10230"
54292175-17f9-4bc2-9c4d-2c6a110d3691,30231,20231,431,531,"ABCD,10231"
178b803c-9622-4760-91be-895cdd661c91,30232,20232,432,532,"ABCD,10232"
754f0215-4003-48cd-914b-30f82e66b9e4,30233,20233,433,533,"ABCD,10233"
cbc89964-d5c8-404c-ae88-b09380ced5c8,30234,20234,434,534,"ABCD,10234"
3f9838a4-8c35-4351-8c0b-dbf120073595,30235,20235,435,535,"ABCD,10235"
ea7dbcae-7fb7-462b-8deb-fef297db59b5,30236,20236,436,536,"ABCD,10236"
8ca47c39-a391-4162-9c02-95aa9c364f6c,30237,20237,437,537,"ABCD,10237"
e2a76273-df9f-4331-b635-47ad60a51132,30238,20238,438,538,"ABCD,10238"
b7301401-0426-47b7-8ff1-4d4cdb5cfeb2,30239,20239,439,539,"ABCD,10239"
87cdbe17-9271-41ce-ae79-3d6853db8436,30240,20240,440,540,"ABCD,10240"
c5bc22b1-80d3-41eb-ad5c-c162fc9ef6fb,30241,20241,441,541,"ABCD,10241"
bc7d83ec-d505-4268-98ce-2fa49bb84fc1,30242,20242,442,542,"ABCD,10242"
ecd80219-c56f-4364-90d0-7b633c563b60,30243,20243,443,543,"ABCD,10243"
ecfea1b6-bfff-4d5c-b6c1-325bad3e1f1b,30244,20244,444,544,"ABCD,10244"
ed23a54e-38d0-471d-90f2-6267c69b6e17,30245,20245,445,545,"ABCD,10245"
9ab6f48f-2a7f-44ad-a149-b45008ae7bff,30246,20246,446,546,"ABCD,10246"
10d47e2e-b20a-4e9c-aafb-a976ba6c6775,30247,20247,447,547,"ABCD,10247"
5636d5b2-afdd-4551-8d9c-c6090c0e3f4f,30248,20248,448,548,"ABCD,10248"
7e23eb56-d63b-4bc1-a83b-2ef8a5f28bd7,30249,20249,449,549,"ABCD,10249"
6715218b-5a7a-423b-b5f9-621be74b630b,30250,20250,450,550,"ABCD,10250"
0a5d07ab-9a69-47d8-9718-31d600df8d6c,30251,20251,451,551,"ABCD,10251"
0b7ef17b-645a-4401-83bd-83dafb492c37,30252,20252,452,552,"ABCD,10252"
3a40a8a7-ea77-415a-8ecd-d7502b8f7d17,30253,20253,453,553,"ABCD,10253"
797fcac1-3917-45a5-8e3f-b3e28c3368e3,30254,20254,454,554,"ABCD,10254"
cfd44a04-d24e-4118-b8ef-32bb3c54814d,30255,20255,455,555,"ABCD,10255"
2d1a54a8-9785-44c9-913d-fa7f92ec6a48,30256,20256,456,556,"ABCD,10256"
a9f187e2-5345-41e8-a6b5-5d1896c4dfa1,30257,20257,457,557,"ABCD,10257"
c550ac68-309e-4657-a29a-abd868137477,30258,20258,458,558,"ABCD,10258"
ddc40d0c-02c9-409b-afc7-64d81de941bc,30259,20259,459,559,"ABCD,10259"
6bab0928-e9ee-4f77-9cd0-3c225a517672,30260,20260,460,560,"ABCD,10260"
91686697-3cdf-4f0e-896c-f6c9902cf2bf,30261,20261,461,561,"ABCD,10261"
4df84e3d-45bd-479d-8b52-3330e3c20e93,30262,20262,462,562,"ABCD,10262"
3cc808d7-9108-4b6e-a843-681e622ea497,30263,20263,463,563,"ABCD,10263"
4c411f7b-9b29-48d1-bbb0-c67c0c8ec434,30264,20264,464,564,"ABCD,10264"
9f532472-3b76-456a-978b-8dcc6499249b,30265,20265,465,565,"ABCD,10265"
1c2b4e63-64c7-4160-9864-2af3b131b670,30266,20266,466,566,"ABCD,10266"
0e21435f-bb59-4e61-b2a2-d334338a5837,30267,20267,467,567,"ABCD,10267"
fd991405-c1d9-440b-ab99-b2ba8a120ee6,30268,20268,468,568,"ABCD,10268"
14e7a5d1-3300-4447-9c93-cbf58ddd28b1,30269,20269,469,569,"ABCD,10269"
a42dd1ad-a2de-40e6-81c9-212ee99e4e17,30270,20270,470,570,"ABCD,10270"
de7e0035-02c4-4c64-a6f5-5eef067eab4f,30271,20271,471,571,"ABCD,10271"
a7a92fae-f079-4790-9e24-ebd776b4ca72,30272,20272,472,572,"ABCD,10272"
a5006f5b-90ba-4278-a81e-dc204a49fc83,30273,20273,473,573,"ABCD,10273"
e87e1bb1-114e-4f3d-a4f0-591eefbc1370,30274,20274,474,574,"ABCD,10274"
4f5b5d03-d1d4-4034-b318-35f0f264a97b,30275,20275,475,575,"ABCD,10275"
82d585db-efe3-4052-8aa6-5ba520a6a589,30276,20276,476,576,"ABCD,10276"
fa342517-0116-4b9f-9d3f-3e26f4d03832,30277,20277,477,577,"ABCD,10277"
2963cebe-9341-4c7d-a20d-cd29f7065a25,30278,20278,478,578,"ABCD,10278"
30dcea30-c15c-45e2-a4be-ed26f3856e82,30279,20279,479,579,"ABCD,10279"
e6c4f35e-8853-4c2d-b561-995407877d10,30280,20280,480,580,"ABCD,10280"
a19f6011-cd0c-4ab9-89ad-8f62b34843a5,30281,20281,481,581,"ABCD,10281"
2e5b7255-4dd8-45dc-adc9-ab799d9559f6,30282,20282,482,582,"ABCD,10282"
8e2ac07d-1a54-4e5b-8fdf-df6daaf27e99,30283,20283,483,583,"ABCD,10283"
5981c3f5-9be4-4ea3-9c4e-a2867201f611,30284,20284,484,584,"ABCD,10284"
6da678d4-d554-42a7-8370-096cb5f1839d,30285,20285,485,585,"ABCD,10285"
4d54fca6-58be-453c-bd8e-d4111d298518,30286,20286,486,586,"ABCD,10286"
e47bc049-1976-4d92-b871-b1b652c872c6,30287,20287,487,587,"ABCD,10287"
2ef9d664-e0c6-48f2-b65a-416621a86af5,30288,20288,488,588,"ABCD,10288"
2d146a7b-669d-4e50-8aa0-500dfe880008,30289,20289,489,589,"ABCD,10289"
a63ac928-09c6-4efb-80c3-328f7aa60328,30290,20290,490,590,"ABCD,10290"
6a96d010-7770-4e1b-8bd0-07bec2ccd9be,30291,20291,491,591,"ABCD,10291"
8f359caf-03fa-4abb-b247-9e567d153cb8,30292,20292,492,592,"ABCD,10292"
3ba9546e-ae32-4420-8f48-fea8e309b52d,30293,20293,493,593,"ABCD,10293"
